SeniorCitizen,tenure,MonthlyCharges,gender_Female,gender_Male,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn_No,Churn_Yes,Cluster
-0.4399164931309761,-1.2774445836787656,-1.160322916034919,1.0095586736769342,-1.0095586736769342,0.6540119291623985,-0.6540119291623984,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,0
-0.4399164931309761,0.0663274190822359,-0.2596289419448806,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,3
-0.4399164931309761,-1.2367242199587352,-0.3626603559551803,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,0
-0.4399164931309761,0.5142514200025698,-0.7465354629935549,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,3
-0.4399164931309761,-1.2367242199587352,0.1973652331008032,1.0095586736769342,-1.0095586736769342,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,2
-0.4399164931309761,-0.9924020376385532,1.1595456961969886,1.0095586736769342,-1.0095586736769342,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,2
-0.4399164931309761,-0.4223169455581282,0.8089065291619363,-0.990531829475428,0.990531829475428,-1.5290240978948395,1.5290240978948395,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,2
-0.4399164931309761,-0.9109613101984924,-1.1636465100352518,1.0095586736769342,-1.0095586736769342,0.6540119291623985,-0.6540119291623984,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,0
-0.4399164931309761,-0.1779947632379461,1.330710787214099,1.0095586736769342,-1.0095586736769342,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,2
-0.4399164931309761,1.2064976032430856,-0.2862176939475387,-0.990531829475428,0.990531829475428,-1.5290240978948395,1.5290240978948395,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,3
-0.4399164931309761,-0.7888002190384014,-0.4922805219681379,-0.990531829475428,0.990531829475428,-1.5290240978948395,1.5290240978948395,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,0
-0.4399164931309761,-0.6666391278783103,-1.522594662071134,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,-0.5142493788993665,1.7762776364881436,0.6010234796064696,-0.6010234796064696,0
-0.4399164931309761,1.0436161483629645,1.182810854199314,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,1
-0.4399164931309761,0.6771328748826912,1.2941512532104444,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,1
-0.4399164931309761,-0.3001558543980371,1.3539759452164248,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,2
-0.4399164931309761,1.4915401492832985,1.611554480242174,1.0095586736769342,-1.0095586736769342,-1.5290240978948395,1.5290240978948395,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,-1.1059697970194269,-0.5142493788993665,1.7762776364881436,0.6010234796064696,-0.6010234796064696,1
-0.4399164931309761,0.7992939660427822,-1.4660935640654862,1.0095586736769342,-1.0095586736769342,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,3
-0.4399164931309761,1.5729808767233588,1.393859073220412,-0.990531829475428,0.990531829475428,-1.5290240978948395,1.5290240978948395,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,-1.1059697970194269,-0.5142493788993665,1.7762776364881436,0.6010234796064696,-0.6010234796064696,1
-0.4399164931309761,-0.9109613101984924,-0.3177918369506949,1.0095586736769342,-1.0095586736769342,-1.5290240978948395,1.5290240978948395,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,0
-0.4399164931309761,-0.4630373092781585,0.8404806721650927,1.0095586736769342,-1.0095586736769342,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,2
2.273158691738958,-1.2774445836787656,-0.8346107040023594,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,0
-0.4399164931309761,-0.8295205827584317,-1.4943441130683104,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,0
-0.4399164931309761,-1.2774445836787656,-1.4827115340671475,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,0
-0.4399164931309761,1.0436161483629645,-0.1615829189350795,1.0095586736769342,-1.0095586736769342,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,-0.5142493788993665,1.7762776364881436,0.6010234796064696,-0.6010234796064696,3
-0.4399164931309761,0.6771328748826912,-0.1715537009360761,-0.990531829475428,0.990531829475428,-1.5290240978948395,1.5290240978948395,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,3
-0.4399164931309761,-0.0965540357978854,-0.3144682429503628,1.0095586736769342,-1.0095586736769342,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.6010234796064696,-0.6010234796064696,2
-0.4399164931309761,0.5956921474426305,1.1495749141959914,-0.990531829475428,0.990531829475428,-1.5290240978948395,1.5290240978948395,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,1
-0.4399164931309761,-1.2774445836787656,-1.1486903370337564,-0.990531829475428,0.990531829475428,-1.5290240978948395,1.5290240978948395,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,0
-0.4399164931309761,1.6137012404433893,0.8471278601657574,-0.990531829475428,0.990531829475428,0.6540119291623985,-0.6540119291623984,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,-0.5142493788993665,1.7762776364881436,0.6010234796064696,-0.6010234796064696,1
-0.4399164931309761,-0.62591876415828,-0.0020504069191315,1.0095586736769342,-1.0095586736769342,-1.5290240978948395,1.5290240978948395,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.6638285090871447,1.6638285090871447,2
