gender_1,gender_2,SeniorCitizen,Dependents_1,Dependents_2,tenure,PhoneService_1,PhoneService_2,MultipleLines_1,MultipleLines_2,InternetService_1,InternetService_2,Contract_1,Contract_2,Contract_3,MonthlyCharges,Churn_1,Churn_2,Cluster
1.0095586736769342,-1.0095586736769342,-0.4399164931309761,0.6540119291623985,-0.6540119291623984,-1.2774445836787656,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.160322916034919,0.6010234796064696,-0.6010234796064696,0
-0.990531829475428,0.990531829475428,-0.4399164931309761,0.6540119291623985,-0.6540119291623984,0.0663274190822359,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.944581833312608,-0.5629750549452887,-0.2596289419448806,0.6010234796064696,-0.6010234796064696,2
-0.990531829475428,0.990531829475428,-0.4399164931309761,0.6540119291623985,-0.6540119291623984,-1.2367242199587352,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.3626603559551803,-1.6638285090871447,1.6638285090871447,2
-0.990531829475428,0.990531829475428,-0.4399164931309761,0.6540119291623985,-0.6540119291623984,0.5142514200025698,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.944581833312608,-0.5629750549452887,-0.7465354629935549,0.6010234796064696,-0.6010234796064696,0
1.0095586736769342,-1.0095586736769342,-0.4399164931309761,0.6540119291623985,-0.6540119291623984,-1.2367242199587352,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.1973652331008032,-1.6638285090871447,1.6638285090871447,1
1.0095586736769342,-1.0095586736769342,-0.4399164931309761,0.6540119291623985,-0.6540119291623984,-0.9924020376385532,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,1.1595456961969886,-1.6638285090871447,1.6638285090871447,1
-0.990531829475428,0.990531829475428,-0.4399164931309761,-1.5290240978948395,1.5290240978948395,-0.4223169455581282,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.8089065291619363,0.6010234796064696,-0.6010234796064696,1
1.0095586736769342,-1.0095586736769342,-0.4399164931309761,0.6540119291623985,-0.6540119291623984,-0.9109613101984924,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.1636465100352518,0.6010234796064696,-0.6010234796064696,0
1.0095586736769342,-1.0095586736769342,-0.4399164931309761,0.6540119291623985,-0.6540119291623984,-0.1779947632379461,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,1.330710787214099,-1.6638285090871447,1.6638285090871447,1
-0.990531829475428,0.990531829475428,-0.4399164931309761,-1.5290240978948395,1.5290240978948395,1.2064976032430856,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.944581833312608,-0.5629750549452887,-0.2862176939475387,0.6010234796064696,-0.6010234796064696,2
-0.990531829475428,0.990531829475428,-0.4399164931309761,-1.5290240978948395,1.5290240978948395,-0.7888002190384014,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.4922805219681379,0.6010234796064696,-0.6010234796064696,2
-0.990531829475428,0.990531829475428,-0.4399164931309761,0.6540119291623985,-0.6540119291623984,-0.6666391278783103,-0.327438309556175,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,-0.5142493788993665,1.7762776364881436,-1.522594662071134,0.6010234796064696,-0.6010234796064696,2
-0.990531829475428,0.990531829475428,-0.4399164931309761,0.6540119291623985,-0.6540119291623984,1.0436161483629645,-0.327438309556175,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,-1.1059697970194269,1.944581833312608,-0.5629750549452887,1.182810854199314,0.6010234796064696,-0.6010234796064696,1
