gender_1,gender_2,SeniorCitizen,Dependents_1,Dependents_2,tenure,PhoneService_1,PhoneService_2,MultipleLines_1,MultipleLines_2,InternetService_1,InternetService_2,Contract_1,Contract_2,Contract_3,MonthlyCharges,Churn_1,Churn_2
1.0095586736769342,-1.0095586736769342,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,-1.2774445836787656,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.1603229160349193,0.6010234796064696,-0.6010234796064696
-0.990531829475428,0.990531829475428,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,0.06632741908223598,-0.32743830955617503,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,-0.2596289419448806,0.6010234796064696,-0.6010234796064696
-0.990531829475428,0.990531829475428,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,-1.2367242199587352,-0.32743830955617503,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.3626603559551803,-1.6638285090871447,1.6638285090871447
-0.990531829475428,0.990531829475428,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,0.5142514200025698,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,-0.7465354629935549,0.6010234796064696,-0.6010234796064696
1.0095586736769342,-1.0095586736769342,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,-1.2367242199587352,-0.32743830955617503,0.3274383095561751,0.8541761503778148,-0.8541761503778148,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.19736523310080326,-1.6638285090871447,1.6638285090871447
1.0095586736769342,-1.0095586736769342,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,-0.9924020376385531,-0.32743830955617503,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,1.1595456961969886,-1.6638285090871447,1.6638285090871447
-0.990531829475428,0.990531829475428,-0.43991649313097614,-1.5290240978948395,1.5290240978948397,-0.4223169455581282,-0.32743830955617503,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,0.8089065291619363,0.6010234796064696,-0.6010234796064696
1.0095586736769342,-1.0095586736769342,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,-0.9109613101984924,3.054010391622917,-3.054010391622917,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-1.1636465100352518,0.6010234796064696,-0.6010234796064696
1.0095586736769342,-1.0095586736769342,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,-0.1779947632379461,-0.32743830955617503,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,1.330710787214099,-1.6638285090871447,1.6638285090871447
-0.990531829475428,0.990531829475428,-0.43991649313097614,-1.5290240978948395,1.5290240978948397,1.2064976032430856,-0.32743830955617503,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,-0.28621769394753876,0.6010234796064696,-0.6010234796064696
-0.990531829475428,0.990531829475428,-0.43991649313097614,-1.5290240978948395,1.5290240978948397,-0.7888002190384014,-0.32743830955617503,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.4922805219681379,0.6010234796064696,-0.6010234796064696
-0.990531829475428,0.990531829475428,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,-0.6666391278783103,-0.32743830955617503,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,-0.5142493788993665,1.7762776364881436,-1.5225946620711341,0.6010234796064696,-0.6010234796064696
-0.990531829475428,0.990531829475428,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,1.0436161483629645,-0.32743830955617503,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,1.182810854199314,0.6010234796064696,-0.6010234796064696
-0.990531829475428,0.990531829475428,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,0.6771328748826912,-0.32743830955617503,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,1.2941512532104444,-1.6638285090871447,1.6638285090871447
-0.990531829475428,0.990531829475428,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,-0.30015585439803716,-0.32743830955617503,0.3274383095561751,0.8541761503778148,-0.8541761503778148,-1.1291017673503092,1.1291017673503092,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,1.3539759452164248,0.6010234796064696,-0.6010234796064696
1.0095586736769342,-1.0095586736769342,-0.43991649313097614,-1.5290240978948395,1.5290240978948397,1.4915401492832983,-0.32743830955617503,0.3274383095561751,-1.17071870896616,1.17071870896616,-1.1291017673503092,1.1291017673503092,-1.1059697970194269,-0.5142493788993665,1.7762776364881436,1.611554480242174,0.6010234796064696,-0.6010234796064696
1.0095586736769342,-1.0095586736769342,-0.43991649313097614,0.6540119291623985,-0.6540119291623984,0.7992939660427822,-0.32743830955617503,0.3274383095561751,0.8541761503778148,-0.8541761503778148,0.8856597597457708,-0.8856597597457708,-1.1059697970194269,1.9445818333126077,-0.5629750549452887,-1.4660935640654862,0.6010234796064696,-0.6010234796064696
